Date,High,Low,Open,Close,Volume,Adj Close
2019-08-16,23.700000762939453,23.545000076293945,23.545000076293945,23.655000686645508,43700,22.810867309570312
2019-08-19,23.450000762939453,23.260000228881836,23.260000228881836,23.440000534057617,156300,22.603540420532227
2019-08-20,23.55500030517578,23.424999237060547,23.485000610351562,23.454999923706055,57700,22.618003845214844
2019-08-21,23.56999969482422,23.354999542236328,23.354999542236328,23.489999771118164,50100,22.65175437927246
2019-08-22,23.614999771118164,23.43000030517578,23.454999923706055,23.600000381469727,49900,22.757829666137695
2019-08-23,23.354999542236328,23.19499969482422,23.209999084472656,23.274999618530273,26800,22.444427490234375
2019-08-26,23.34000015258789,23.21500015258789,23.34000015258789,23.260000228881836,23700,22.429964065551758
2019-08-27,23.389999389648438,23.290000915527344,23.325000762939453,23.315000534057617,23100,22.483001708984375
2019-08-28,23.924999237060547,23.565000534057617,23.565000534057617,23.875,36100,23.02301597595215
2019-08-29,23.915000915527344,23.834999084472656,23.915000915527344,23.8799991607666,36200,23.027835845947266
2019-08-30,24.0,23.8799991607666,23.979999542236328,23.96500015258789,23100,23.109804153442383
2019-09-03,24.415000915527344,24.0,24.010000228881836,24.149999618530273,40300,23.2882022857666
2019-09-04,24.334999084472656,24.145000457763672,24.145000457763672,24.309999465942383,36400,23.442493438720703
2019-09-05,23.959999084472656,23.75,23.75,23.860000610351562,50700,23.0085506439209
2019-09-06,23.719999313354492,23.625,23.68000030517578,23.674999237060547,65000,22.83015251159668
