Date,High,Low,Open,Close,Volume,Adj Close
2019-08-16,72.5,71.62000274658203,71.69000244140625,72.27999877929688,2549000,70.54405212402344
2019-08-19,73.26000213623047,72.63999938964844,73.01000213623047,73.08000183105469,2139500,71.32484436035156
2019-08-20,73.27999877929688,72.43000030517578,72.95999908447266,72.54000091552734,2463700,70.79780578613281
2019-08-21,73.16999816894531,72.45999908447266,73.0,72.61000061035156,2527100,70.86612701416016
2019-08-22,73.29000091552734,72.37000274658203,72.66000366210938,73.04000091552734,1526600,71.28579711914062
2019-08-23,73.87999725341797,71.80999755859375,73.11000061035156,72.2300033569336,3910900,70.49525451660156
2019-08-26,72.94000244140625,72.20999908447266,72.66000366210938,72.7699966430664,1770300,71.02228546142578
2019-08-27,73.7300033569336,73.02999877929688,73.27999877929688,73.44000244140625,2582100,71.67619323730469
2019-08-28,74.06999969482422,73.31999969482422,73.5,74.0,2050600,72.22274780273438
2019-08-29,74.55000305175781,73.37999725341797,74.47000122070312,74.19999694824219,1819700,72.41793823242188
2019-08-30,74.51000213623047,73.91000366210938,74.47000122070312,74.1500015258789,2899700,72.36914825439453
2019-09-03,74.55000305175781,73.45999908447266,73.66999816894531,74.30999755859375,1963800,72.52529907226562
2019-09-04,75.0,74.45999908447266,74.83000183105469,74.87000274658203,2422900,73.07185363769531
2019-09-05,75.0,74.08999633789062,75.0,74.29000091552734,3430900,72.50578308105469
2019-09-06,74.70999908447266,74.2300033569336,74.41000366210938,74.69999694824219,2333300,72.90592956542969
