Date,High,Low,Open,Close,Volume,Adj Close
2020-05-14,17.690000534057617,17.100000381469727,17.600000381469727,17.639999389648438,312200.0,17.25883674621582
2020-05-15,17.829999923706055,17.579999923706055,17.59000015258789,17.829999923706055,54600.0,17.444732666015625
2020-05-18,19.43000030517578,18.65999984741211,18.68000030517578,19.3700008392334,148900.0,18.951457977294922
2020-05-19,19.329999923706055,19.020000457763672,19.219999313354492,19.020000457763672,108000.0,18.609020233154297
2020-05-20,19.059999465942383,18.850000381469727,19.059999465942383,18.889999389648438,53100.0,18.481828689575195
2020-05-21,19.049999237060547,18.729999542236328,19.010000228881836,18.75,45900.0,18.3448543548584
2020-05-22,18.90999984741211,18.780000686645508,18.81999969482422,18.860000610351562,94900.0,18.452476501464844
2020-05-26,19.43000030517578,19.139999389648438,19.420000076293945,19.15999984741211,183500.0,18.745994567871094
2020-05-27,20.700000762939453,20.309999465942383,20.540000915527344,20.700000762939453,99600.0,20.25271987915039
2020-05-28,20.90999984741211,20.670000076293945,20.850000381469727,20.670000076293945,24400.0,20.223365783691406
2020-05-29,20.31999969482422,19.850000381469727,20.229999542236328,20.0,257600.0,19.56784439086914
2020-06-01,20.780000686645508,20.34000015258789,20.420000076293945,20.719999313354492,59700.0,20.27228546142578
2020-06-02,21.170000076293945,20.8799991607666,20.979999542236328,21.0,38800.0,20.546236038208008
2020-06-03,22.399999618530273,21.84000015258789,21.84000015258789,22.3700008392334,77000.0,21.886634826660156
2020-06-04,22.049999237060547,21.719999313354492,22.049999237060547,21.829999923706055,20800.0,21.358301162719727
2020-06-05,22.950000762939453,22.450000762939453,22.450000762939453,22.610000610351562,162700.0,22.121448516845703
2020-06-08,22.65999984741211,22.139999389648438,22.579999923706055,22.31999969482422,162600.0,21.83771324157715
2020-06-09,22.270000457763672,21.809999465942383,22.18000030517578,21.8799991607666,50600.0,21.4072208404541
2020-06-10,21.489999771118164,21.1200008392334,21.329999923706055,21.350000381469727,31300.0,20.888673782348633
2020-06-11,20.420000076293945,19.610000610351562,20.110000610351562,19.610000610351562,53700.0,19.18627166748047
2020-06-12,20.520000457763672,19.920000076293945,20.399999618530273,20.270000457763672,70100.0,19.83201026916504
2020-06-15,20.520000457763672,19.979999542236328,19.989999771118164,20.360000610351562,42900.0,19.92006492614746
2020-06-16,20.799999237060547,20.420000076293945,20.770000457763672,20.530000686645508,65100.0,20.08639144897461
2020-06-17,20.690000534057617,20.309999465942383,20.690000534057617,20.469999313354492,30800.0,20.027687072753906
2020-06-18,19.959999084472656,19.709999084472656,19.8799991607666,19.719999313354492,34000.0,19.293893814086914
2020-06-19,19.950000762939453,19.549999237060547,19.90999984741211,19.610000610351562,25900.0,19.18627166748047
2020-06-22,20.459999084472656,20.200000762939453,20.200000762939453,20.459999084472656,25500.0,20.017902374267578
2020-06-23,21.139999389648438,20.940000534057617,21.0,20.940000534057617,23000.0,20.487533569335938
2020-06-24,20.329999923706055,20.100000381469727,20.290000915527344,20.149999618530273,21200.0,19.714601516723633
2020-06-25,20.809999465942383,20.329999923706055,20.329999923706055,20.809999465942383,21500.0,20.360340118408203
2020-06-26,20.950000762939453,20.5,20.950000762939453,20.780000686645508,15200.0,20.330989837646484
2020-06-29,20.799999237060547,20.389999389648438,20.799999237060547,20.709999084472656,19100.0,20.709999084472656
2020-06-30,20.600000381469727,19.989999771118164,20.260000228881836,20.299999237060547,18700.0,20.299999237060547
2020-07-01,20.459999084472656,20.09000015258789,20.360000610351562,20.149999618530273,22800.0,20.149999618530273
2020-07-02,21.299999237060547,20.6200008392334,20.6200008392334,20.889999389648438,32500.0,20.889999389648438
2020-07-06,21.25,20.979999542236328,20.979999542236328,21.110000610351562,20500.0,21.110000610351562
2020-07-07,21.100000381469727,20.860000610351562,21.100000381469727,20.860000610351562,25100.0,20.860000610351562
2020-07-08,20.959999084472656,20.520000457763672,20.690000534057617,20.90999984741211,14500.0,20.90999984741211
2020-07-09,21.0,20.469999313354492,20.989999771118164,20.6299991607666,18700.0,20.6299991607666
2020-07-10,21.149999618530273,20.75,20.950000762939453,21.110000610351562,16000.0,21.110000610351562
2020-07-13,21.18000030517578,20.68000030517578,21.139999389648438,20.68000030517578,27600.0,20.68000030517578
2020-07-14,21.170000076293945,20.860000610351562,20.940000534057617,21.049999237060547,24800.0,21.049999237060547
2020-07-15,21.40999984741211,21.139999389648438,21.290000915527344,21.31999969482422,18100.0,21.31999969482422
2020-07-16,21.239999771118164,21.110000610351562,21.190000534057617,21.200000762939453,36600.0,21.200000762939453
2020-07-17,21.510000228881836,21.290000915527344,21.350000381469727,21.459999084472656,37500.0,21.459999084472656
2020-07-20,21.739999771118164,21.530000686645508,21.6299991607666,21.68000030517578,50300.0,21.68000030517578
2020-07-21,22.270000457763672,21.950000762939453,22.06999969482422,22.1200008392334,89900.0,22.1200008392334
2020-07-22,21.770000457763672,21.6200008392334,21.68000030517578,21.68000030517578,14000.0,21.68000030517578
2020-07-23,22.079999923706055,21.799999237060547,21.799999237060547,21.81999969482422,12600.0,21.81999969482422
2020-07-24,21.6200008392334,21.350000381469727,21.6200008392334,21.420000076293945,16400.0,21.420000076293945
2020-07-27,22.079999923706055,21.399999618530273,21.43000030517578,21.709999084472656,21300.0,21.709999084472656
2020-07-28,21.709999084472656,21.530000686645508,21.690000534057617,21.530000686645508,14200.0,21.530000686645508
2020-07-29,21.469999313354492,21.209999084472656,21.389999389648438,21.469999313354492,10000.0,21.469999313354492
2020-07-30,21.510000228881836,20.93000030517578,21.190000534057617,21.489999771118164,16500.0,21.489999771118164
2020-07-31,20.950000762939453,20.649999618530273,20.950000762939453,20.729999542236328,15000.0,20.729999542236328
2020-08-03,21.290000915527344,21.010000228881836,21.010000228881836,21.239999771118164,21900.0,21.239999771118164
2020-08-04,21.59000015258789,21.3799991607666,21.40999984741211,21.59000015258789,13900.0,21.59000015258789
2020-08-05,22.079999923706055,21.75,21.75,21.850000381469727,16500.0,21.850000381469727
2020-08-06,21.989999771118164,21.559999465942383,21.81999969482422,21.809999465942383,47434.0,21.809999465942383
