Date,High,Low,Open,Close,Volume,Adj Close
2019-08-16,145.33999633789062,142.52000427246094,143.05999755859375,143.88999938964844,5341100,143.88999938964844
2019-08-19,146.13999938964844,142.8800048828125,145.60000610351562,143.6699981689453,4632100,143.6699981689453
2019-08-20,146.5,143.05999755859375,144.16000366210938,145.5399932861328,6259200,145.5399932861328
2019-08-21,148.38999938964844,146.16000366210938,146.89999389648438,147.3800048828125,6142400,147.3800048828125
2019-08-22,149.89999389648438,145.47000122070312,149.49000549316406,148.24000549316406,11744500,148.24000549316406
2019-08-23,158.4199981689453,150.64999389648438,157.6999969482422,151.57000732421875,26531900,151.57000732421875
2019-08-26,155.2100067138672,151.52000427246094,153.50999450683594,155.13999938964844,8975400,155.13999938964844
2019-08-27,155.89999389648438,152.52999877929688,154.25999450683594,153.57000732421875,6516500,153.57000732421875
2019-08-28,152.77999877929688,150.8699951171875,152.5,151.8300018310547,5326800,151.8300018310547
2019-08-29,156.0,152.66000366210938,153.39999389648438,155.92999267578125,5979900,155.92999267578125
2019-08-30,158.22000122070312,153.6999969482422,156.4199981689453,156.07000732421875,7591000,156.07000732421875
2019-09-03,155.32000732421875,151.75999450683594,154.2100067138672,152.72999572753906,4953800,152.72999572753906
2019-09-04,154.9199981689453,152.32000732421875,154.08999633789062,152.4600067138672,3604500,152.4600067138672
2019-09-05,154.74000549316406,151.9499969482422,154.63999938964844,153.77000427246094,5065400,153.77000427246094
2019-09-06,154.0500030517578,150.77000427246094,153.97000122070312,151.07000732421875,4722300,151.07000732421875
