Date,High,Low,Open,Close,Volume,Adj Close
2019-08-16,63.5099983215332,62.84000015258789,63.40999984741211,63.13999938964844,6967500,60.86069869995117
2019-08-19,64.41999816894531,63.689998626708984,63.689998626708984,64.11000061035156,6163200,61.79568099975586
2019-08-20,64.30999755859375,63.380001068115234,64.04000091552734,63.439998626708984,5286400,61.14986801147461
2019-08-21,64.26000213623047,63.66999816894531,64.04000091552734,64.12999725341797,4493700,61.81495666503906
2019-08-22,64.69999694824219,63.540000915527344,64.30999755859375,64.22000122070312,5084900,61.90171432495117
2019-08-23,64.66999816894531,62.189998626708984,64.06999969482422,62.5099983215332,7488300,60.25343704223633
2019-08-26,63.33000183105469,62.33000183105469,63.29999923706055,63.0,4053200,60.72575378417969
2019-08-27,63.88999938964844,62.939998626708984,63.5099983215332,63.310001373291016,5227000,61.02456283569336
2019-08-28,64.19000244140625,62.72999954223633,63.040000915527344,63.63999938964844,5441100,61.34264373779297
2019-08-29,64.41999816894531,63.290000915527344,64.2699966430664,63.75,4758500,61.44867706298828
2019-08-30,64.01000213623047,62.849998474121094,63.9900016784668,63.540000915527344,5301200,61.24625778198242
2019-09-03,63.34000015258789,62.27000045776367,63.150001525878906,62.970001220703125,4909200,60.69683837890625
2019-09-04,63.66999816894531,62.38999938964844,63.36000061035156,63.27000045776367,5898200,60.98600769042969
2019-09-05,64.5,63.33000183105469,63.439998626708984,64.05999755859375,6011100,61.74748611450195
2019-09-06,65.0,63.91999816894531,64.30000305175781,64.81999969482422,6833300,62.48005294799805
