Date,High,Low,Open,Close,Volume,Adj Close
2019-08-16,135.5,133.8300018310547,134.02000427246094,135.1999969482422,6353800,134.39480590820312
2019-08-19,137.6199951171875,134.27999877929688,136.7899932861328,135.2899932861328,11741800,134.48426818847656
2019-08-20,136.0399932861328,133.25999450683594,133.3300018310547,135.1300048828125,8628000,134.32522583007812
2019-08-21,136.05999755859375,134.0500030517578,134.61000061035156,135.75999450683594,6325000,134.9514617919922
2019-08-22,136.6699981689453,134.69000244140625,136.1999969482422,136.0800018310547,6967100,135.26956176757812
2019-08-23,136.44000244140625,131.02000427246094,135.50999450683594,131.6699981689453,10190900,130.88583374023438
2019-08-26,134.63999938964844,132.5500030517578,134.19000244140625,134.61000061035156,8093800,133.80831909179688
2019-08-27,135.99000549316406,134.19000244140625,135.77000427246094,134.49000549316406,6013600,133.6890411376953
2019-08-28,136.72999572753906,133.52000427246094,134.05999755859375,136.5500030517578,5950500,135.7367706298828
2019-08-29,138.67999267578125,137.4199981689453,138.1199951171875,137.83999633789062,6532700,137.01907348632812
2019-08-30,138.5,136.75999450683594,138.2899932861328,137.25999450683594,5622200,136.44253540039062
2019-09-03,136.4199981689453,135.05999755859375,136.3699951171875,136.30999755859375,5997400,135.49819946289062
2019-09-04,138.1999969482422,136.38999938964844,136.74000549316406,137.88999938964844,4285400,137.06878662109375
2019-09-05,139.27000427246094,138.32000732421875,138.9199981689453,138.83999633789062,5143500,138.01312255859375
2019-09-06,139.80999755859375,138.25,139.1300048828125,139.5500030517578,4090000,138.71890258789062
