Date,High,Low,Open,Close,Volume,Adj Close
2019-08-16,50.0099983215332,48.54999923706055,48.70000076293945,49.790000915527344,2997200.0,49.26243209838867
2019-08-19,50.95000076293945,50.29999923706055,50.33000183105469,50.63999938964844,3540100.0,50.103424072265625
2019-08-20,50.470001220703125,49.72999954223633,50.45000076293945,50.02000045776367,2296900.0,49.666534423828125
2019-08-21,50.88999938964844,50.349998474121094,50.40999984741211,50.59000015258789,2096500.0,50.232505798339844
2019-08-22,51.56999969482422,50.65999984741211,50.810001373291016,51.189998626708984,3470200.0,50.82826614379883
2019-08-23,51.939998626708984,50.22999954223633,50.95000076293945,50.560001373291016,4692100.0,50.20272445678711
2019-08-26,51.15999984741211,50.2400016784668,50.939998626708984,50.689998626708984,3608800.0,50.33180236816406
2019-08-27,51.119998931884766,50.189998626708984,50.970001220703125,50.4900016784668,2519100.0,50.133216857910156
2019-08-28,51.52000045776367,50.119998931884766,50.2400016784668,51.15999984741211,2614900.0,50.79848098754883
2019-08-29,52.38999938964844,51.61000061035156,51.65999984741211,52.29999923706055,3851800.0,51.930423736572266
2019-08-30,53.189998626708984,52.18000030517578,52.599998474121094,52.31999969482422,3274700.0,51.95028305053711
2019-09-03,52.2400016784668,50.90999984741211,51.88999938964844,51.380001068115234,4298000.0,51.01692581176758
2019-09-04,52.290000915527344,51.0099983215332,51.83000183105469,52.099998474121094,3167000.0,51.73183822631836
2019-09-05,53.130001068115234,52.439998626708984,52.599998474121094,52.52000045776367,3236100.0,52.14887237548828
2019-09-06,53.150001525878906,52.08000183105469,52.75,52.13999938964844,2773600.0,51.77155685424805
